Date,sma10,wma10,ema10,mom,stck%,stcd%,RSI_10,macd,r,ad,cci,roc,obv,dis,lband,hband,t_n,t_n1,t_n2
2009-02-18,7839.505908203125,7756.676802201705,7785.189154137114,-504.5,7.097964224183078,27.365779395808158,33.37494247738082,-158.9384574673196,-92.90203577581693,1457337143.948969,-66.6666666666611,-3.7194998528700083,-1632600000.0,-0.00038913927786910526,7495.109637340211,8183.902179066039,7534.43994140625,7557.64990234375,7416.3798828125
2009-02-19,7791.376904296875,7705.430255681818,7743.8183810837745,-392.0,10.079219582684459,22.573972612951785,34.70100417568241,-164.29550114756074,-89.92078041731554,1310933954.0703776,66.66666666668044,-5.986983888056117,-1494400000.0,-0.00029998163973331445,7437.525611955059,8145.228196638692,7557.64990234375,7416.3798828125,7376.16015625
2009-02-20,7738.04990234375,7637.248979048295,7684.284108670815,-660.240234375,3.8897175221918165,18.570821341111753,30.584232282130618,-171.36947446675993,-96.11028247780818,1456552872.3002496,-66.66666666666147,-6.708094395125866,-1635200000.0,-0.00041569907611195447,7337.969122716321,8138.130681971178,7416.3798828125,7376.16015625,7268.56005859375
2009-02-23,7668.00390625,7571.450843394887,7628.26157186703,-592.86962890625,15.90510308694909,13.767596775337017,29.4779679686436,-179.42786704630038,-84.09489691305092,1619587041.8813267,-66.66666666666045,-8.672686727544384,-1799500000.0,-0.00038059937575426296,7284.633819869235,8051.373992630765,7376.16015625,7268.56005859375,7461.22021484375
2009-02-24,7597.95693359375,7498.824689275568,7562.8612967264335,-677.3798828125,11.695174040513606,11.364471959594193,26.616176232264703,-188.91377643412133,-88.3048259594864,2033403443.6785297,-66.66666666665958,-8.789899717368991,-1946300000.0,-0.00043353348522363796,7204.355825005348,7991.558042182152,7268.56005859375,7461.22021484375,7457.93017578125
2009-02-25,7549.4849609375,7473.963467684659,7544.3811000204905,-244.1396484375,41.77837587081191,12.588633628593247,38.49532551953829,-195.66709690044797,-58.22162412918809,1722591586.5475802,66.6666666666702,-6.10021885562749,-1781000000.0,-0.00011691492406495086,7226.118904028974,7872.851017846026,7461.22021484375,7457.93017578125,7568.419921875
2009-02-26,7524.7419921875,7457.317143110796,7528.66275015881,-321.4697265625,41.32927287705856,16.4039927897257,38.37744888137343,-199.98222093681585,-58.67072712294144,1627824040.6330376,66.66666666667624,-3.2111373367399687,-1924100000.0,-8.878951128904702e-05,7215.305623684955,7834.178360690044,7457.93017578125,7568.419921875,7280.14990234375
2009-02-27,7503.643994140625,7465.258584872159,7535.89132683448,-181.75,63.66853329080519,21.13247467391895,44.69648570728755,-200.50737785799856,-36.33146670919481,1556972992.9047396,66.66666666669336,-2.7120341301028463,-1783400000.0,8.632596080645142e-05,7241.35940023479,7765.92858804646,7568.419921875,7280.14990234375,7229.72021484375
2009-03-02,7456.6419921875,7424.623295454546,7489.392886017984,-365.35986328125,22.50972350339828,22.256062615837898,34.454354720425016,-202.34311855530683,-77.49027649660172,1812896288.6945016,-66.66666666666275,-6.064641475854738,-1908800000.0,-0.00023669111381324906,7220.789737886086,7692.4942464889145,7280.14990234375,7229.72021484375,7290.9599609375
2009-03-03,7415.063037109375,7383.364790482955,7442.179673077214,-304.7197265625,25.486281564911256,24.343936556350723,32.98515846496723,-205.24176864043542,-74.51371843508875,1947855237.5456328,-66.66666666666016,-5.438349613399001,-2055500000.0,-0.00024995447960193915,7180.456918874283,7649.669155344467,7229.72021484375,7290.9599609375,7433.490234375
2009-03-04,7390.7150390625,7360.800594815341,7414.685179960903,-266.68994140625,36.53600483506337,27.287740617438754,36.631153627079854,-207.36714615070719,-63.46399516493663,1973141259.9818852,66.66666666668817,-3.2315604392926676,-1895600000.0,-0.00013497351419688067,7160.217702912823,7621.212375212177,7290.9599609375,7433.490234375,7173.10009765625
2009-03-05,7378.299072265625,7368.577903053977,7418.104280763466,17.1103515625,67.47372099951873,33.02719075912218,44.447123425019086,-206.3964208180866,-32.526279000481274,1702863122.1221857,66.6666666666707,-1.6428343410065351,-1710200000.0,7.480201272517362e-05,7173.122600543823,7583.475543987427,7433.490234375,7173.10009765625,7086.02978515625
2009-03-06,7353.97109375,7331.268998579545,7373.558065653063,-203.06005859375,16.55061381328159,34.29328038823116,35.547181951605076,-206.83732928916422,-83.44938618671841,2070518546.9069238,-66.66666666666323,-3.280303719609242,-1869700000.0,-0.00024595010476376384,7117.3435999689345,7590.598587531066,7173.10009765625,7086.02978515625,7054.97998046875
2009-03-09,7324.958056640625,7282.552397017045,7321.280196471824,-182.5302734375,10.071338039062853,33.709903883442536,33.085751552395585,-208.9959641879231,-89.92866196093715,2118438532.3869002,-66.6666666666597,-3.9333523804782824,-2002500000.0,-0.0003261838083397193,7040.097350915206,7609.818762366043,7086.02978515625,7054.97998046875,7376.1201171875
2009-03-10,7303.600048828125,7233.465474076705,7272.861975380355,-406.240234375,5.82513947148536,33.12290042653971,32.202235064275825,-212.16790416219118,-94.17486052851464,2202112946.9916816,-66.66666666665444,-2.938409759337139,-2135500000.0,-0.0003404075616096567,6976.179929337261,7631.02016831899,7054.97998046875,7376.1201171875,7198.25
2009-03-11,7295.0900390625,7246.650941051136,7291.636182981654,-81.81005859375,61.33479064507144,35.078541903965665,48.122376822939714,-210.73751687854042,-38.66520935492856,1902750547.7696984,66.66666666666956,-1.1405654196742152,-1979700000.0,0.00011107481565150508,6980.319851442089,7609.860226682911,7376.1201171875,7198.25,7569.27978515625
2009-03-12,7269.122021484375,7229.043661221591,7274.656876984989,-370.169921875,31.129860135295313,34.05860062978934,42.046275845926836,-208.56975048933384,-68.87013986470468,2120875727.668895,-66.66666666665616,-3.4819335882833924,-2132900000.0,-9.74973611323461e-05,6969.910804310871,7568.3332386578795,7198.25,7569.27978515625,7704.14990234375
2009-03-13,7269.2080078125,7283.617800071022,7328.224678470673,289.1298828125,99.60550220146635,37.652297520855456,55.166560218099605,-200.22127983238735,-0.39449779853365746,1739277021.1861503,66.66666666666953,0.011361199432985181,-1915900000.0,0.00041279844657251684,6969.652498977223,7568.763516647777,7569.27978515625,7704.14990234375,7949.1298828125
2009-03-16,7311.6080078125,7362.69814453125,7396.574719174869,474.4296875,93.10127437594323,44.71145260810995,58.92259297148125,-185.94630635743766,-6.898725624056767,1441550427.751985,66.66666666666976,5.824055901149765,-1765400000.0,0.0005368749174077944,6913.909185211061,7709.306830413938,7704.14990234375,7949.1298828125,7972.169921875
2009-03-17,7383.548974609375,7478.611212713068,7497.0392943817105,658.169921875,98.1073325568332,51.97355770730214,64.86356323204538,-164.62889599609161,-1.892667443166799,1242242945.9503107,66.66666666667064,9.95072626035637,-1594000000.0,0.0007660014312196616,6838.247448047788,7928.850501170963,7949.1298828125,7972.169921875,7945.9599609375
2009-03-18,7451.669970703125,7585.633203125,7583.426681198673,538.6796875,92.04505494089977,57.52446271788578,65.38669077348652,-139.15980692421283,-7.954945059100225,1185147209.0022237,66.66666666667378,9.343213576637272,-1417200000.0,0.0006985010785746887,6808.278463082724,8095.061478323526,7972.169921875,7945.9599609375,8215.5302734375
2009-03-19,7502.916943359375,7675.504110440341,7649.341822969369,772.85986328125,89.5079613258415,59.72788675051807,64.17892434039888,-112.36133771611308,-10.492038674158493,1193284373.400627,-66.6666666666157,6.8940660497899735,-1555200000.0,0.0005904943649552858,6795.072002778801,8210.76188393995,7945.9599609375,8215.5302734375,8488.2998046875
2009-03-23,7607.1599609375,7805.070170454545,7752.285177599938,1129.50048828125,98.87406480312507,67.9602318495024,70.42232028371356,-81.87290947466607,-1.1259351968749356,1042129273.9860928,66.66666666667118,14.532491692425362,-1376800000.0,0.0007997338239552743,6821.543339646584,8392.776582228416,8215.5302734375,8488.2998046875,8479.990234375
2009-03-24,7747.386962890625,7965.277414772727,7886.106018888586,1433.31982421875,98.91376025489794,76.84447407108593,75.268635133244,-46.37777283541044,-1.086239745102061,693232323.318521,66.66666666666903,19.789219944696146,-1181800000.0,0.0009563390151360573,6886.880523057008,8607.893402724241,8488.2998046875,8479.990234375,8636.330078125
2009-03-25,7889.88798828125,8098.478009588068,7994.084967158842,1103.8701171875,94.75117537323256,85.73707766126064,74.85349016481543,-9.425965944515333,-5.248824626767447,724562321.3100122,66.66666666668277,20.19864348093542,-1343800000.0,0.0007479222100113735,7063.959895963975,8715.816080598524,8479.990234375,8636.330078125,8626.9697265625
2009-03-26,8015.908984375,8234.194753196023,8110.856805516325,1438.080078125,99.7260671023859,89.57620530699208,77.45316978332052,28.947430730082264,-0.2739328976141088,690647568.6608454,66.66666666667751,17.084997816142067,-1208600000.0,0.0007739871984067623,7158.051539864623,8873.766428885378,8636.330078125,8626.9697265625,8236.080078125
2009-03-27,8158.78095703125,8345.296706321024,8204.695518433811,1057.68994140625,85.98141611131338,95.06136090459388,76.9241344137717,66.16788179641728,-14.018583888686623,546419459.68113,66.66666666667167,19.848153739624212,-1366500000.0,0.0005738464753460062,7426.523216078938,8891.038697983562,8626.9697265625,8236.080078125,8109.52978515625
2009-03-30,8225.460986328126,8359.351091974431,8210.401802014027,531.93017578125,49.94972188028091,90.09578287247535,58.411657107672184,95.03035603089735,-50.05027811971909,691555614.7527992,-66.66666666666443,8.809296417822736,-1530700000.0,1.2910026337155689e-05,7607.559778246758,8843.362194409494,8236.080078125,8109.52978515625,8351.91015625
2009-03-31,8265.998974609374,8338.272691761364,8192.061435312613,160.39990234375,34.45104992882393,84.23076042776341,53.75783116784053,115.09738942895677,-65.54895007117607,691537283.9935153,-66.66666666666197,5.261837943848622,-1709500000.0,-0.0001892925343128518,7744.560092456408,8787.43785676234,8109.52978515625,8351.91015625,8719.7802734375
2009-04-01,8306.277001953125,8353.892906605113,8221.12483911941,379.740234375,48.17284715028442,79.23731188710855,60.46163235332783,131.82622114787657,-51.827152849715574,563800012.1132061,66.66666666667723,5.066973107438916,-1552500000.0,5.493815615123903e-05,7828.575093026636,8783.978910879614,8351.91015625,8719.7802734375,8749.83984375
2009-04-02,8381.038037109374,8429.075319602272,8311.78946354088,773.8203125,86.88202427989776,78.72100882100833,68.22892108543849,150.66306821885257,-13.117975720102235,207954915.17642844,66.66666666666893,9.377752342070842,-1339600000.0,0.000404176946612401,7901.887507411796,8860.188566806954,8719.7802734375,8749.83984375,8857.9296875
2009-04-03,8461.426025390625,8496.130193536932,8391.434987215265,534.3095703125,85.98972766121584,78.36918545454577,68.78565879139003,170.05781276166107,-14.01027233878417,42922134.738939166,66.66666666667186,10.116837824056372,-1122100000.0,0.0003408572237042754,8034.313567651157,8888.538483130093,8749.83984375,8857.9296875,8832.849609375
2009-04-06,8525.665966796874,8568.22176846591,8476.252205448853,369.6298828125,85.2188614512418,77.00366511935745,70.82807114818395,190.08119056441348,-14.781138548758204,-251305247.1709363,66.66666666667327,7.8193298871955905,-948600000.0,0.0003897217202704442,8073.318595229659,8978.01333836409,8857.9296875,8832.849609375,8595.009765625
2009-04-07,8560.120947265625,8624.07333984375,8541.088097071788,352.859375,82.45503208073886,75.35779230194153,69.6530893842827,208.77494868105572,-17.544967919261143,-176398948.06763542,-66.66666666665573,4.059114458907649,-1099200000.0,0.000318603748462799,8073.2371973559775,9047.00469717527,8832.849609375,8595.009765625,8916.0595703125
2009-04-08,8571.622900390625,8630.416761363636,8550.892036808735,-41.3203125,56.24503614867555,71.50717837948584,59.289367597624256,221.82393443600432,-43.75496385132445,99544246.27746493,-66.66666666666228,1.3563639588138898,-1267100000.0,2.72840575304702e-05,8087.427562099781,9055.818238681468,8595.009765625,8916.0595703125,8964.1103515625
2009-04-09,8599.595849609375,8693.041610440341,8617.286133809419,289.08984375,91.62478557238452,70.6970502264857,66.71689813382773,234.81598589151974,-8.375214427615479,-196087629.31956506,66.66666666667103,3.2389856531309302,-1075100000.0,0.0003679983643853444,8073.197690071161,9125.99400914759,8916.0595703125,8964.1103515625,8924.4296875
2009-04-10,8633.309912109375,8759.316974431818,8680.345082491796,728.0302734375,89.36277039095059,71.03518565444942,67.69698635915597,247.34932141803637,-10.637229609049415,-296761958.9696571,66.66666666667228,3.9079843292128595,-846400000.0,0.0003831675716739108,8062.8740546090885,9203.74576960966,8964.1103515625,8924.4296875,8842.6796875
2009-04-13,8702.144873046875,8812.24784268466,8724.724101584197,814.89990234375,85.3309188331018,74.5733053497315,65.91596965988705,257.89029725480907,-14.669081166898193,-277511029.6815026,-66.66666666663211,8.357733325144011,-1013900000.0,0.0002554368120687204,8175.620673052682,9228.669073041068,8924.4296875,8842.6796875,8742.9599609375
2009-04-14,8775.45986328125,8837.799627130682,8746.170571750707,490.76953125,77.02450883111729,78.83065123996084,62.171776437696344,264.9208053196397,-22.975491168882716,-159742610.08483323,-66.66666666666023,9.040596949106884,-1195700000.0,7.659977399020926e-05,8424.532037826531,9126.38768873597,8842.6796875,8742.9599609375,8755.259765625
2009-04-15,8814.56484375,8831.890553977273,8745.586824330123,23.1796875,47.35430367443798,78.74879689237619,57.727499038754765,267.3634308717007,-52.64569632556202,110435952.64553776,-66.66666666665895,4.682160097170885,-1354100000.0,-8.123473374102191e-05,8600.793245030764,9028.336442469237,8742.9599609375,8755.259765625,8907.580078125
2009-04-16,8818.11279296875,8821.1078125,8747.345540929191,5.419921875,38.76766748229676,73.9373612126161,58.13761481696581,266.37058861558637,-61.23233251770324,-37494363.163871795,66.66666666667443,0.40688516309956657,-1181200000.0,-7.127718687593424e-05,8609.639447782421,9026.586138155079,8755.259765625,8907.580078125,8924.75
2009-04-17,8833.88681640625,8837.374591619318,8776.47909314661,49.650390625,68.51483486828178,72.18987193332269,63.067875909308064,264.881202539216,-31.48516513171822,-468242302.0248364,66.66666666668009,1.8027785329999344,-996900000.0,8.342110698304127e-05,8624.59482850696,9043.178804305539,8907.580078125,8924.75,8711.330078125
2009-04-20,8840.56884765625,8853.895170454545,8803.437439847226,91.900390625,71.86800905521046,70.85478669371955,63.60473318672068,262.84623879693254,-28.131990944789536,-373664907.3825892,-66.66666666658853,0.7543558693437642,-829000000.0,9.522142047009512e-05,8624.476826921386,9056.660868391114,8924.75,8711.330078125,8727.2998046875
2009-04-21,8828.41689453125,8830.397212357955,8786.690646806821,116.3203125,30.188484930550658,65.62813197870074,52.970365824841195,256.9205687415278,-69.81151506944934,29005810.712668538,-66.66666666666335,-1.375768145322227,-1004400000.0,-0.00013262492902751298,8598.716414056373,9058.117375006128,8711.330078125,8727.2998046875,8847.009765625
2009-04-22,8841.6458984375,8812.012286931818,8775.892311876034,-188.759765625,25.116224289859417,62.51525079281913,53.61515589268811,248.48867438749787,-74.88377571014058,-74516009.33924899,66.66666666669167,1.5391493746939369,-809400000.0,-0.00012932670575532511,8656.279785658842,9027.012011216158,8727.2998046875,8847.009765625,8707.990234375
2009-04-23,8834.74091796875,8812.987535511364,8788.82275801221,-117.1005859375,51.36610383631166,58.48938261921184,58.36908788182585,240.08219816785308,-48.63389616368834,-121558312.51198694,66.66666666667949,-0.7744430613430712,-623200000.0,1.3887048607500689e-05,8655.949331619482,9013.532504318016,8847.009765625,8707.990234375,8726.33984375
2009-04-24,8809.12890625,8789.941956676137,8774.125935532717,-216.439453125,22.823893983438424,51.83549497846062,51.55163246215526,229.58755206386547,-77.17610601656158,74998991.13674527,-66.66666666664476,-2.8571727382054894,-835400000.0,-0.00011481120659188333,8638.617191258323,8979.640621241677,8707.990234375,8726.33984375,8493.76953125
2009-04-27,8789.319921875,8774.889399857955,8765.437555208586,-116.33984375,27.22174631483848,46.02457772663429,52.367558397205904,218.05577845723406,-72.77825368516152,17052198.445941783,-66.66666666660358,-2.2196358835955032,-683100000.0,-7.16552346311275e-05,8631.432097814273,8947.207745935726,8726.33984375,8493.76953125,8828.259765625
2009-04-28,8754.42890625,8721.152965198864,8716.043369034296,-249.1904296875,0.0,38.32212684352256,42.328566678546494,202.59566999987626,-100.0,97993122.12789151,-66.66666666666234,-3.945751385105795,-852700000.0,-0.0002977457213844163,8522.351030041036,8986.506782458962,8493.76953125,8828.259765625,8977.3701171875
2009-04-30,8762.95888671875,8734.5767578125,8736.446350232605,73.0,62.37807321070843,39.8245037971496,55.852917679682974,189.8018550932657,-37.62192678929157,-262516591.57136282,66.6666666666711,0.9756398870475139,-677800000.0,7.4519211775854e-05,8526.957018094236,8998.960755343265,8828.259765625,8977.3701171875,9385.7001953125
2009-05-01,8785.169921875,8773.560617897727,8780.250671497131,69.7900390625,92.36937528445337,45.184674577365264,60.447172366124676,181.10958864231338,-7.630624715546635,-415477320.6925664,66.66666666667076,2.536879059083457,-523000000.0,0.0002187780054588621,8516.676492946803,9053.663350803197,8977.3701171875,9385.7001953125,9432.830078125
2009-05-07,8832.98193359375,8882.747940340909,8890.332403099925,460.9501953125,100.0,48.33319109053709,69.9594082634447,181.01693011324508,-0.0,-859725253.2882086,66.66666666666875,5.367564624668991,-284100000.0,0.000625743679624932,8384.422335876834,9281.541531310666,9385.7001953125,9432.830078125,9451.98046875
2009-05-08,8883.78994140625,8991.81123934659,8988.968344013574,721.5,96.74452390246651,50.820842575262695,70.85820974981843,186.7498575481041,-3.255476097533492,-941357022.7753532,66.66666666667248,5.692933450516821,-64000000.0,0.000618024672285126,8308.083014692034,9459.496868120466,9432.830078125,9451.98046875,9298.6103515625
2009-05-11,8957.85498046875,9095.118607954546,9073.152366692924,724.6806640625,94.85916255471855,57.28791033767949,71.24661319480555,195.82879842962979,-5.140837445281443,-914146823.2940531,66.66666666670879,8.502150463622604,166800000.0,0.0005516113950924814,8304.605277989296,9611.104682948204,9451.98046875,9298.6103515625,9340.490234375
2009-05-12,9014.98603515625,9157.07412997159,9114.144727578301,451.6005859375,79.67611641324692,62.74389955001823,63.69262042059866,203.98030741393612,-20.32388358675308,-467730492.1642454,-66.66666666665967,6.546246372424891,-21500000.0,0.000314614260410593,8352.51886035393,9677.453209958569,9298.6103515625,9340.490234375,9093.73046875
2009-05-13,9064.33408203125,9216.256711647728,9155.298456086792,632.5,83.82206221287258,65.98949538767434,64.82418339342848,211.32517390757226,-16.177937787127412,-574713966.9297657,66.66666666684829,5.577935164799017,154500000.0,0.0003046623721550495,8385.941407098486,9742.726756964013,9340.490234375,9093.73046875,9265.01953125
2009-05-14,9102.90810546875,9221.601509232954,9144.104276571012,367.390625,59.39380346177049,69.64648633550753,53.839002578245676,213.77845186676836,-40.60619653822952,-174778029.57223862,-66.66666666666319,4.429727457114974,-14800000.0,-1.0082093120589364e-05,8467.44128164419,9738.37492929331,9093.73046875,9265.01953125,9038.6904296875
2009-05-15,9156.77607421875,9251.076313920454,9166.088868330828,771.25,76.35075561880308,74.559387265904,59.17492949352383,215.018070671859,-23.649244381196926,-470302498.03748786,66.66666666667258,6.173031272507848,157100000.0,0.00011821131821276519,8568.557037288916,9744.995111148583,9265.01953125,9038.6904296875,9290.2900390625
2009-05-18,9211.2681640625,9229.606196732955,9142.925515850222,210.4306640625,47.63751356092607,79.3231386219966,50.58947791092174,211.69114480079224,-52.36248643907393,-153784082.99861598,-66.66666666666282,6.415536664052925,9400000.0,-0.00018735502137296007,8806.458701037598,9616.077627087401,9038.6904296875,9290.2900390625,9344.6396484375
2009-05-19,9257.47119140625,9243.973810369318,9169.719065525182,312.919921875,68.43582391926387,79.92891369285215,58.09848000304138,208.80952143085594,-31.564176080736136,-588935364.9715402,66.66666666667044,5.233537364142007,176400000.0,3.545120149735478e-05,8942.587987990204,9572.354394822296,9290.2900390625,9344.6396484375,9264.150390625
2009-05-20,9294.19814453125,9259.822620738636,9201.522807872876,-41.060546875,68.53418171855887,77.54539433626269,59.573090364982406,206.70929428920198,-31.465818281441123,-801689241.0741911,66.6666666666747,4.091059257397099,319600000.0,5.427203414630197e-05,9038.439182421886,9549.957106640615,9344.6396484375,9264.150390625,9225.8095703125
2009-05-21,9282.0431640625,9254.359392755681,9212.909641100534,-168.6796875,52.632553760432785,72.80864971230596,56.31210924152574,203.61650707912435,-47.367446239567215,-507455156.97794217,-66.6666666666609,-1.2950531357075055,186400000.0,-1.9276761722866294e-05,9033.37919525011,9530.707132874888,9264.150390625,9225.8095703125,9347.0
2009-05-22,9261.34111328125,9244.135102982955,9215.255082775437,-226.1708984375,45.05786023252135,67.63998334531146,54.726568730941324,199.0600679218864,-54.94213976747865,-379760597.1683696,-66.6666666666485,-2.1946807702238424,51700000.0,-3.8365440311659206e-05,9032.671746717328,9490.010479845174,9225.8095703125,9347.0,9310.8095703125
2009-05-25,9250.84306640625,9259.709446022727,9239.208704088993,48.3896484375,86.23282056227998,66.77734914606759,58.800655460653886,195.1325475710362,-13.767179437720017,-542149499.4122088,66.66666666667248,-1.1106716639659264,180900000.0,0.00010394396802917999,9050.227823565316,9451.458309247186,9347.0,9310.8095703125,9438.76953125
2009-05-26,9252.06298828125,9270.612446732954,9252.227043402358,-29.6806640625,77.29734291363263,66.53947179610617,57.09585198600403,190.87019775339039,-22.702657086367363,-474692528.09799933,-66.66666666664182,0.1311939987672469,59700000.0,6.349565724493983e-05,9050.156499909977,9453.969476652523,9310.8095703125,9438.76953125,9451.3896484375
2009-05-27,9261.89091796875,9304.559090909092,9286.143859374655,345.0390625,89.38762664998782,67.09602823981768,61.483001552260525,188.061205891163,-10.612373350012172,-1000494054.4783674,66.666666666671,1.0521856391788857,208600000.0,0.0001909746237003199,9035.625897753744,9488.155938183758,9438.76953125,9451.3896484375,9522.5
2009-05-28,9297.6568359375,9339.013405539772,9316.188548295173,186.3701171875,91.66117466919759,70.32276536056041,61.90981978689163,186.11400846693894,-8.338825330802411,-965238547.5184448,-66.66666666661713,3.933030354446638,364300000.0,0.00016534575884301198,9075.999919313086,9519.313752561913,9451.3896484375,9522.5,9677.75
2009-05-29,9323.4048828125,9379.893980823863,9353.699721332414,483.8095703125,100.0,72.68768979868011,64.38097213102519,185.45981336583765,-0.0,-1049933207.8904281,66.66666666667712,2.7790601831064006,540100000.0,0.0002135433564132005,9065.964320889389,9580.84544473561,9522.5,9677.75,9704.3095703125
2009-06-01,9387.31083984375,9444.320365767046,9412.61795381743,387.4599609375,97.52575609098498,77.67651405168598,69.22436587560773,187.53379514166159,-2.4742439090150206,-1172180824.339995,66.66666666667227,7.070267261433298,717700000.0,0.000309395486216885,9127.043641661725,9647.578038025777,9677.75,9704.3095703125,9741.669921875
2009-06-02,9428.71279296875,9501.956498579546,9465.652793180168,359.669921875,86.62823565940519,79.49575522570012,69.99978935080257,191.25227180816177,-13.371764340594801,-1466919945.917213,66.66666666667307,4.456475842080162,902400000.0,0.0002922952298952936,9116.763131495787,9740.662454441714,9704.3095703125,9741.669921875,9668.9599609375
2009-06-03,9468.4158203125,9558.857794744317,9515.837725670137,477.51953125,92.23134177526649,81.86547123137089,71.13644560494005,195.98945159669177,-7.7686582247335165,-1679976025.6514323,66.66666666673316,4.248748891070258,1043000000.0,0.0002885953751379295,9111.544949922636,9825.286690702365,9741.669921875,9668.9599609375,9768.009765625
2009-06-04,9508.89677734375,9595.320365767046,9543.678132082385,443.150390625,81.32668992445612,84.73488484777322,65.74955556225241,199.68830634028672,-18.673310075543878,-1511150931.8458896,-66.66666666665368,4.369635133753369,867100000.0,0.00016832992022283987,9162.198895559619,9855.594659127883,9668.9599609375,9768.009765625,9865.6298828125
2009-06-05,9563.116796875,9642.431818181818,9584.465701817406,421.009765625,95.46604709078167,89.77570353359924,69.27166016028036,203.56432851039514,-4.533952909218336,-1947800149.2432768,66.66666666667786,5.876993137352763,1023200000.0,0.0002142533371724107,9241.805968040593,9884.427625709406,9768.009765625,9865.6298828125,9786.8203125
2009-06-08,9614.97978515625,9697.434197443183,9635.586461998331,554.8203125,92.89876193966603,90.44229767133785,72.38176578074054,208.35928596852654,-7.101238060333967,-2256885591.637292,66.6666666666743,5.548623973601155,1179000000.0,0.0002606870770994304,9282.707834156488,9947.251736156013,9865.6298828125,9786.8203125,9991.490234375
2009-06-09,9662.580859375,9728.6779296875,9663.083525725908,348.05078125,77.30678267775227,90.44324164774983,66.3572576355161,211.93505218358115,-22.693217322247726,-2066936429.8332677,-66.66666666665745,5.112452774302886,1020000000.0,0.00012857791819093287,9386.6369171513,9938.524801598702,9786.8203125,9991.490234375,9981.330078125
2009-06-10,9717.8529296875,9788.479634232954,9722.793836389379,540.1005859375,100.0,91.50447898275104,72.87255048103822,217.08457981601097,-0.0,-2318208057.3210964,66.66666666667123,5.8558554830165646,1212800000.0,0.00028158206001611003,9422.622513284017,10013.083346090983,9991.490234375,9981.330078125,10135.8203125
2009-06-11,9770.84697265625,9836.3845703125,9769.800425795855,458.830078125,93.1341884040865,91.65178035623993,72.10236396917084,222.39502506682442,-6.865811595913496,-2312299361.6689224,66.66666666667983,5.607010708474066,1001600000.0,0.00021541950872609812,9496.44847519902,10045.245470113481,9981.330078125,10135.8203125,10039.669921875
2009-06-12,9832.17900390625,9902.743359375,9836.349496105699,458.0703125,94.84961271501861,91.13674162774177,76.32909768205036,229.3299718257476,-5.15038728498139,-2954801221.7437162,66.6666666666722,6.4407488842215805,1298800000.0,0.00030882402412844075,9534.085409266136,10130.272598546366,10135.8203125,10039.669921875,9752.8798828125
2009-06-15,9868.37099609375,9940.468980823864,9873.31684624557,335.3603515625,74.60147551927801,88.84431357057109,69.09036585211426,235.09885010300485,-25.39852448072199,-2766349676.2241616,-66.66666666665093,3.739711419234843,1140600000.0,0.00017358379194403595,9566.208762371058,10170.533229816443,10039.669921875,9752.8798828125,9840.849609375
2009-06-16,9873.22802734375,9919.470596590909,9851.419216530467,11.2099609375,19.061848124774237,82.087674817108,52.56822925787515,235.1926178916396,-80.93815187522576,-2410003756.2771783,-66.66666666666376,0.5005025050786372,966000000.0,-0.00012189341135234363,9580.351823453675,10166.104231233825,9752.8798828125,9840.849609375,9703.7197265625
2009-06-17,9883.14599609375,9913.583611505683,9849.497469774928,171.8896484375,36.09802501309661,76.47434314089101,56.14274208764822,232.4325231940697,-63.9019749869034,-2468384203.938275,-66.6666666666271,1.0180973929047954,1145400000.0,-4.279648073140615e-05,9602.291341293778,10164.000650893722,9840.849609375,9703.7197265625,9786.259765625
2009-06-18,9886.62197265625,9880.96065340909,9822.992425554487,-64.2900390625,10.34369646144099,69.37604379458949,49.660635761373356,225.5068896533847,-89.65630353855902,-2135604084.7929602,-66.66666666665829,0.3594984958612829,976700000.0,-0.00018499973661338426,9615.7746745576,10157.4692707549,9703.7197265625,9786.259765625,9826.26953125
2009-06-19,9888.44697265625,9862.71297940341,9816.313760112762,-79.3701171875,26.186611283350892,62.448100213846416,53.26905623227066,216.97817337227306,-73.81338871664911,-2310946306.1942654,66.66666666667872,0.18683437504561387,1151600000.0,-0.00010333999597087348,9620.591744660447,10156.302200652051,9786.259765625,9826.26953125,9549.6103515625
2009-06-22,9884.5109375,9851.407990056818,9818.123900319533,39.44921875,33.86617281543935,56.544841301423745,55.00614281157504,207.96784361442337,-66.13382718456064,-2405397618.432883,66.66666666668222,-0.3989644050104901,1301500000.0,-5.8921889629402094e-05,9614.283959709044,10154.737915290954,9826.26953125,9549.6103515625,9590.3203125
2009-06-23,9860.78994140625,9790.516974431817,9769.303255090981,-441.8798828125,5.787365131554588,49.39289954680398,42.78646209991212,194.64394012648674,-94.2126348684454,-2008555721.180443,-66.66666666666305,-2.423769450784018,1115900000.0,-0.00031557267895656336,9526.39817326196,10195.181709550541,9549.6103515625,9590.3203125,9796.080078125
2009-06-24,9820.67294921875,9741.340678267046,9736.760901892621,-391.009765625,11.961433363694933,40.58904288317347,44.791701013928076,179.39084864716324,-88.03856663630506,-2109461710.3068752,-66.66666666656135,-4.015115988351806,1269000000.0,-0.00023455891252042413,9463.16929359353,10178.17660484397,9590.3203125,9796.080078125,9877.3896484375
