Date,sma10,wma10,ema10,mom,stck%,stcd%,rsi,macd,r,ad,cci,roc,obv,ris,lband,hband,t_n
2010-06-16,9739.6041015625,9773.097123579546,9795.183045982787,152.9599609375,94.16235422570273,59.716449307724815,66.01554071548784,-144.58490702063682,-5.837645774297274,3258169197.549724,122.91148057167128,4.83076695915014,3392200000.0,0.0003363034941122021,9327.616826847892,10151.591376277107,9999.400390625
2010-06-17,9748.12509765625,9820.3328125,9832.31347228137,98.2099609375,84.90220758713755,58.320775151770874,53.53535353535354,-117.55586388205847,-15.097792412862441,3191533777.5260096,89.60057346752701,0.8594747250601869,3294600000.0,0.0002577678173510152,9318.883236503305,10177.366958809194,9995.01953125
2010-06-18,9757.5080078125,9865.222709517046,9861.896392093848,474.2197265625,84.30342677214962,57.830755739861765,53.92100449800809,-95.38906543152552,-15.696573227850383,3185016246.793781,77.39111911478511,0.9476547515050816,3196100000.0,0.00024341412094905121,9311.517463583206,10203.498552041792,10238.009765625
2010-06-21,9829.22900390625,9952.586665482955,9930.280641826785,700.0693359375,98.41008318448355,65.45869489322621,83.85963812261932,-57.55102441123199,-1.5899168155164436,3284058642.0722394,115.26935199091281,7.533085199253812,3319100000.0,0.00041588283430602315,9330.959572019308,10327.498435793192,10112.8896484375
2010-06-22,9886.72392578125,10004.161328125,9963.482279392369,673.759765625,84.08887170006193,71.35227833919706,74.63211729404343,-37.231075416997555,-15.911128299938076,3190873312.458709,83.56411723178725,6.028022747557017,3204200000.0,0.00022875699205728313,9403.71720356975,10369.730647992752,9923.7001953125
2010-06-23,9935.18095703125,10010.884286221592,9956.249173196029,381.0498046875,59.70188626305042,76.2800069598185,69.26795741012558,-35.9786378455392,-40.29811373694958,3124228328.7059813,2.6838248656214394,5.133633274634172,3101600000.0,-1.1555664429670654e-05,9555.294283042556,10315.067631019945,9928.33984375
2010-06-24,9973.74990234375,10009.640447443182,9951.174749660388,223.08984375,44.04978216082947,77.8704885944334,66.6450602507131,-34.21725596581564,-55.95021783917052,3086110422.5444036,-18.939579089067017,4.041743512933403,3196500000.0,-4.5529574170572867e-05,9696.711542163766,10250.788262523734,9737.48046875
2010-06-25,9976.97294921875,9966.682368607955,9912.321244040317,-142.369140625,7.149492268127553,72.98760428452826,51.35783838579989,-47.672564966422215,-92.85050773187245,3062290803.8760476,-148.03539369649897,0.3320931325828804,3067200000.0,-0.00024004523384771152,9712.018009722571,10241.92788871493,9693.9404296875
2010-06-28,9958.38203125,9915.221910511364,9872.615641430713,-193.94921875,2.5789631630279843,64.65891729396557,41.19556862444028,-61.1444761033199,-97.42103683697202,3003268930.7131157,-139.0175227971747,-1.8817005019093669,2975600000.0,-0.0002655467532101758,9646.791889192107,10269.972173307891,9570.669921875
2010-06-29,9926.66005859375,9844.72879971591,9817.71641969331,-496.48046875,3.0856221953625362,56.24326895199333,36.45518949549872,-80.83613387250261,-96.91437780463747,2918421583.139725,-141.7118027479867,-3.2081641062067026,2868800000.0,-0.00035862025557182356,9537.810622539891,10315.50949464761,9382.6396484375
2010-06-30,9858.208984375,9745.815997869318,9738.611552192253,-616.7607421875,3.9310514534626453,47.22013867476933,20.98966546228121,-110.3424273405526,-96.06894854653736,2914960254.4039087,-160.14448575249878,-6.799448857195461,2737800000.0,-0.00048240946879018776,9365.309445948038,10351.108522801962,9191.599609375
2010-07-01,9777.42890625,9624.614293323864,9639.154835316387,-803.419921875,3.9774586503136935,39.127663781086945,19.003712713608437,-147.44209140921885,-96.0225413496863,2863106886.2951484,-151.70419750415624,-8.078492206466287,2612400000.0,-0.0005991649773086268,9155.639963641994,10399.217848858005,9203.7099609375
2010-07-02,9698.29794921875,9520.3017578125,9559.983039974772,-1034.2998046875,5.074191534258642,31.204740257297846,19.81554838185761,-173.86246009724164,-94.92580846574135,2848813576.847218,-118.71881948390707,-7.917038759538442,2728100000.0,-0.0005099740087084985,9009.605162153375,10386.990736284124,9266.7802734375
2010-07-05,9601.175,9441.843998579545,9506.673446058903,-846.109375,11.493866149457297,22.513118553795216,7.058309463381605,-187.5495905782027,-88.5061338505427,2902536654.748559,-85.69722331702681,-9.486506795964257,2828800000.0,-0.00034828521151056963,8973.055783773252,10229.294216226746,9338.0400390625
2010-07-06,9523.6900390625,9394.00127840909,9476.01282660501,-585.66015625,26.84405774645789,16.788637158434813,14.02773521160475,-190.45126887578408,-73.15594225354211,3026090929.018613,-67.50636448639153,-7.662000044613547,2966200000.0,-0.00019493494563402946,8981.958257085325,10065.421821039674,9279.650390625
2010-07-07,9459.28505859375,9349.630433238637,9440.310565517735,-648.689453125,20.48124176593657,12.86657270872343,15.96686616734732,-195.21214241590314,-79.51875823406343,3032780738.946644,-52.23229039479698,-6.490016747903363,2845400000.0,-0.00018990300731613164,8972.766603106225,9945.803514081275,9535.740234375
2010-07-08,9420.02509765625,9363.531374289772,9457.661414400874,-201.740234375,63.13841804379311,14.775436297019791,33.609724038734385,-176.2887122987231,-36.86158195620689,3123997384.04479,33.9818786724169,-3.9543329051346463,2963600000.0,0.00012283952061607696,9039.409766424038,9800.64042888846,9585.3203125
2010-07-09,9404.80908203125,9393.58504971591,9480.87212314617,-108.6201171875,73.6163804591457,21.422125116121606,42.79804462095118,-155.4985689399782,-26.383619540854298,3181610514.7362685,69.21042814798794,-1.5626234808718726,3088800000.0,0.00019193502908382612,9066.342303737443,9743.275860325057,9548.1103515625
2010-07-12,9390.22607421875,9419.639825994318,9493.097255585502,-22.5595703125,68.29222674064343,27.99345147388315,43.05604639656564,-140.40624759193088,-31.707773259356564,3094222638.9276285,83.83544097517368,-1.504342627053889,2965200000.0,0.00016813682236812994,9092.762747736564,9687.689400700936,9537.23046875
2010-07-13,9386.88212890625,9446.367897727272,9501.121476160864,154.5908203125,82.3242712630238,35.917316380649275,48.21686711853391,-127.84961898130132,-17.675728736976208,3026533418.249678,84.75419777488656,-0.3493951144273591,2815500000.0,0.00016016856052848688,9096.951401554636,9676.812856257866,9795.240234375
2010-07-14,9428.1421875,9520.614825994318,9554.59761401798,603.640625,98.3064423690976,45.354855472212776,70.47361805270866,-95.97285322247444,-1.693557630902412,3178742248.655529,130.8715972110631,4.39748942086048,3008800000.0,0.0003893641393759478,9048.74056074201,9807.54381425799,9685.5302734375
2010-07-15,9477.53525390625,9567.412659801137,9578.403552094254,481.8203125,82.97654591204581,53.254764198385985,76.66120916228186,-78.65626322156822,-17.023454087954196,3134502018.283578,86.84951016222841,5.3737182324468735,2892900000.0,0.00021946108767627467,9105.640929457497,9849.429578355002,9408.3603515625
2010-07-16,9498.00029296875,9554.835404829546,9547.486606543025,141.580078125,44.24728042836323,57.17207308779645,58.588874079684444,-86.30318774967418,-55.75271957163677,3018195296.953124,-7.1062506473277125,2.2235641007113407,2758900000.0,-9.437769913800702e-05,9168.527884898183,9827.472701039318,9278.830078125
2010-07-21,9499.2052734375,9514.986274857954,9498.639965012475,-59.2099609375,26.147869373229483,58.63747341017366,50.47899212510394,-101.64375512995866,-73.85213062677052,2943902073.0597377,-96.09568669404568,0.1300322693745078,2592300000.0,-0.00023199329730112423,9173.052833579772,9825.357713295227,9220.8798828125
2010-07-22,9487.4892578125,9464.381658380682,9448.138131885207,-58.7705078125,7.09076563684463,56.66214419921234,45.292956305301054,-117.1271923886743,-92.90923436315538,2977573523.074748,-132.10375394059005,-1.2546546787109556,2362700000.0,-0.00028101151712025364,9131.92960029381,9843.04891533119,9430.9599609375
2010-07-23,9502.62021484375,9454.10360440341,9445.014828076533,-104.7802734375,40.3712928727239,58.65114930989107,55.41858225287626,-111.16478295588604,-59.6287071272761,3007816679.5836077,-46.417664613217916,1.6305524878972195,2520200000.0,-7.541104693872892e-05,9171.702833479992,9833.537596207507,9503.66015625
2010-07-26,9499.41220703125,9454.29268465909,9455.677615017163,-81.66015625,51.88833366852828,57.52614087236459,48.67745956287321,-99.42709864081371,-48.11166633147171,2944055086.3870497,5.13810609039511,-0.33641937947675876,2610600000.0,4.471802176987465e-06,9169.220132102284,9829.604281960215,9496.849609375
2010-07-27,9490.56513671875,9453.8267578125,9463.163432173133,-51.2607421875,50.80941846253809,55.24544467270383,46.2193648112228,-89.64112636529171,-49.1905815374619,2857936105.324661,2.6620395615075947,-0.9229811862377446,2479900000.0,6.621810783360273e-06,9165.350946588547,9815.779326848951,9753.26953125
2010-07-28,9511.0810546875,9501.591193181817,9515.909995641654,216.0390625,91.43102461362335,57.55932446000181,57.383753584099004,-60.497352309083,-8.568975386376646,2991828166.393363,97.47164355589578,2.1486888204421173,2628100000.0,0.0002546382216384733,9150.024941647582,9872.137167727418,9696.01953125
2010-07-29,9526.9599609375,9535.216370738637,9548.65718393408,-99.220703125,82.36157737588762,57.563055071288204,55.530288704198256,-41.54143414756254,-17.638422624112376,3010062772.0506396,73.1204768039177,1.6649389256167542,2479900000.0,0.00017745384782310317,9149.123571197586,9904.796350677414,9537.2998046875
2010-07-30,9501.16591796875,9537.096342329545,9546.592205889247,-148.23046875,61.82578024439578,53.91498885881801,40.34900282297816,-38.87792734625691,-38.17421975560422,2912659186.805303,29.70609318248675,-2.6333241810884314,2313700000.0,3.803100275347542e-05,9167.471372460108,9834.860463477393,9570.3095703125
2010-08-02,9489.64384765625,9549.667915482954,9550.9044539662,161.94921875,67.47630430785175,52.3649646983986,45.42644541473883,-33.7148233085245,-32.523695692148245,2822665121.9868727,55.09128740989686,-1.1896168807710197,2449300000.0,8.500395162477258e-05,9174.7831341306,9804.504561181902,9694.009765625
2010-08-03,9518.2087890625,9586.825355113637,9576.923601540528,415.1796875,88.65097540997309,56.8053341965596,62.911631216568274,-19.41761996846799,-11.349024590026914,2827690650.7327766,87.68070950144333,3.0361232285821256,2587900000.0,0.00018469964303001473,9186.641580056974,9849.775998068028,9489.33984375
2010-08-04,9539.259765625,9581.57645596591,9560.99928194225,268.4599609375,53.616121428929645,59.55215940212962,58.91000957292202,-24.321769296417187,-46.38387857107036,2733670474.1248617,-12.419404272245224,2.268710212953251,2468600000.0,-5.233102263855723e-05,9246.72474356418,9831.79478768582,9653.919921875
2010-08-05,9582.56376953125,9602.423757102273,9577.893943748204,222.9599609375,72.92951530903832,66.13603436934898,66.81133805107628,-14.75798525225764,-27.070484690961678,2781038439.2175183,44.40318037214526,4.69629845053807,2597400000.0,7.446457342724241e-05,9375.710505656793,9789.417033405709,9642.1201171875
2010-08-06,9603.67978515625,9613.252183948864,9589.571429828076,138.4599609375,58.62288244243491,67.96119332632009,59.68926665065441,-8.038104847975774,-41.377117557565086,2861448390.4023485,8.674965627590211,2.2390102081295367,2485300000.0,4.002666987154752e-05,9421.388738150563,9785.970832161936,9572.490234375
2010-08-09,9610.56279296875,9607.58135653409,9586.465757927517,75.640625,34.246055488128,66.19696550828004,53.16725204643253,-8.236159515157851,-65.75394451187199,2948035456.9552155,-61.018506840675975,0.7242481001357618,2397500000.0,-3.9615326816869926e-05,9439.01668430755,9782.108901629952,9551.0498046875
2010-08-10,9615.9828125,9596.760813210227,9580.026493702058,-202.2197265625,26.739944272551668,63.79001808928141,52.460916473122396,-10.007818850384865,-73.26005572744833,2901486241.1635485,-53.581040675346834,0.5707176331295719,2290400000.0,-6.75261271558147e-05,9456.123486809,9775.842138191001,9292.849609375
2010-08-11,9569.9408203125,9538.009321732954,9527.812514733501,-403.169921875,1.9795400160921222,54.84486962952828,29.12874334202175,-31.87898839607078,-98.02045998390788,2802674859.2562804,-236.8638173011315,-4.720672594967152,2178800000.0,-0.0002895432857320973,9343.440238947542,9796.441401677459,9212.58984375
2010-08-12,9521.5978515625,9473.03641690341,9470.499301827409,-324.7099609375,21.410566057104727,48.74976849765,28.533503782195496,-55.05371520227891,-78.58943394289527,2944974859.2562804,-219.4758161778631,-4.985857195748417,2036500000.0,-0.0003245337732487735,9227.190150427152,9816.005552697847,9253.4599609375
2010-08-13,9493.2138671875,9424.284073153409,9431.037603483788,-316.849609375,27.377533940328895,45.30494386724332,35.92287931682482,-69.3228654291961,-72.6224660596711,3013914846.5417223,-117.18308778840506,-2.9761027708334717,2158300000.0,-0.00025255293897748297,9158.3798142082,9828.0479201668,9196.669921875
2010-08-16,9455.84990234375,9370.3669921875,9388.425297736734,-497.33984375,19.086284428653308,40.465941879323466,31.89625884942562,-84.24265444468256,-80.91371557134669,3086797841.702602,-104.85676823626302,-3.904154256373752,2061300000.0,-0.00027409485466188473,9082.584038402752,9829.115766284749,9161.6796875
2010-08-17,9402.61689453125,9316.881498579545,9347.198823148237,-327.66015625,15.36919169749796,33.137763508075956,21.781547789138898,-97.76316135060733,-84.63080830250203,3131247458.5357137,-89.89106662474265,-5.491330120304239,1969800000.0,-0.000256244840913792,9028.559692181432,9776.674096881066,9240.5400390625
2010-08-18,9377.7369140625,9287.412979403409,9327.80631695083,-413.3798828125,28.028782843167992,30.57902964949979,34.78141400818839,-100.95118673515935,-71.97121715683201,3175071697.1436296,-50.998591463507736,-2.6218873892620462,2088200000.0,-0.00014630062269529483,8997.024487445979,9758.44934067902,9362.6796875
2010-08-19,9348.612890625,9284.675301846592,9334.146929777951,-279.4404296875,49.36607064526925,28.222685183122884,31.209833917185406,-92.55515276809638,-50.63392935473075,3295271697.1436296,-5.105808144454341,-3.0168080606829277,2208400000.0,1.5046934812229593e-05,9015.25275005262,9681.97303119738,9179.3798828125
2010-08-20,9302.3388671875,9253.9056640625,9306.007466693323,-393.1103515625,18.871989160490376,24.247595854928427,25.55468656494662,-99.54451054369565,-81.12801083950963,3202599253.469453,-44.133917950121415,-4.79915442611159,2096400000.0,-0.00013218071941962682,9020.272970812932,9584.404763562068,9116.6904296875
2010-08-23,9256.75888671875,9220.151402698864,9271.586187237717,-434.359375,8.442860252856905,21.667276331401318,25.74346032435669,-108.88696078191606,-91.5571397471431,3168864355.2402773,-85.59802895984248,-4.76155935945188,2002800000.0,-0.0001513147946763684,9020.44455393164,9493.073219505859,8995.1396484375
2010-08-24,9201.16787109375,9172.58426846591,9221.323180183132,-297.7099609375,2.5177899986669403,19.245060904012846,23.264562719213387,-124.66202587417501,-97.48221000133306,3087746761.2021947,-167.4207145119905,-5.8204089353315736,1891500000.0,-0.00022391529590880035,9010.85756558269,9391.47817660481,8845.3896484375
2010-08-25,9156.421875,9107.897318892046,9152.971628956653,-367.2001953125,6.839830037495867,19.731089906153223,25.97401916419608,-147.5466264350689,-93.16016996250413,3025472873.9332685,-214.10739624123542,-4.815099563067117,1757600000.0,-0.00033968752293045694,8881.68884686017,9431.15490313983,8906.48046875
2010-08-26,9125.8109375,9062.45342684659,9108.155054373625,-346.9794921875,17.84184201084777,19.374217501527525,33.21826280623608,-158.92137196143995,-82.15815798915223,3118935264.990729,-132.8595900345171,-3.322728789534363,1862400000.0,-0.00024034079848040942,8816.850640519553,9434.771234480448,8991.0595703125
2010-08-27,9099.5708984375,9037.953178267046,9086.864966362511,-205.6103515625,33.07392243350287,19.943856350844925,36.27240011525752,-159.27508902171212,-66.92607756649713,3209608697.8182716,-76.18114722633354,-2.8357002865165617,1990200000.0,-0.00011924884078174748,8793.87861914348,9405.26317773152,9149.259765625
2010-08-30,9094.8298828125,9046.987517755682,9098.209475319327,-12.419921875,61.564625850340136,24.191690493013606,47.75764372456172,-145.11715844261926,-38.435374149659864,3139315730.4083233,45.654164748513296,-0.5155143834969137,2104600000.0,5.984705982831125e-05,8793.87446091203,9395.785304712972,8824.0595703125
2010-08-31,9061.06787109375,8997.75655184659,9048.364038045358,-416.48046875,2.9984382584471225,22.954615149108523,37.47105342694809,-158.31290182076555,-97.00156174155288,3023698854.6756454,-82.25408445181158,-3.6851333893297062,1982800000.0,-0.0002615677358927464,8724.090514988138,9398.045227199362,8927.01953125
2010-09-01,9029.7158203125,8973.384126420455,9026.301400446202,-435.66015625,23.059437514120788,22.457680616203806,38.569826435246995,-158.63398135198076,-76.94056248587921,3134716830.7401834,-68.45136922913287,-3.3928807892953867,2102900000.0,-0.0001137314740642036,8707.34117256404,9352.09046806096,9062.83984375
2010-09-02,8999.7318359375,8979.406676136363,9032.944753774165,-116.5400390625,54.24900812393727,22.945974364070604,39.17655585511398,-146.24307592655714,-45.75099187606273,3214690387.7766395,19.015836206657276,-3.202500285792245,2222200000.0,7.012209803907529e-05,8762.198339635555,9237.265332239445,9114.1298828125
2010-09-03,8993.2068359375,9000.206321022728,9047.70568632659,-2.560546875,65.60241352607125,27.619016800628692,47.39652090155438,-130.77700074294626,-34.397586473928754,3255757014.0506315,73.080444842922,-0.7108323310834352,2324200000.0,0.00013446043116875961,8772.804348840487,9213.609323034514,9301.3203125
2010-09-06,9011.66982421875,9056.226953125,9093.817436539935,306.1806640625,99.66840624861433,36.741571400204435,56.700987810972606,-102.23679929076752,-0.33159375138565705,3359691661.570804,149.16500604085888,2.0251853919627796,2430900000.0,0.00032141711129142524,8730.443909376134,9292.895739061367,9226.0
2010-09-07,9034.755859375,9095.196075994318,9117.850629896311,380.6103515625,83.47753639553707,44.83754603989145,58.6698255406699,-84.71960884486361,-16.522463604462924,3285151436.1020145,106.98496112861639,2.5665010281702694,2312900000.0,0.00021167604703623919,8726.175519564187,9343.336199185813,9024.599609375
2010-09-08,9052.67685546875,9093.349485085228,9100.895898892435,118.119140625,44.337934293506216,48.587356465492476,56.47878721548885,-86.09597673516873,-55.662065706493784,3231463222.35109,-1.9992495768795298,2.026026755860966,2205900000.0,-3.1015407422599076e-05,8770.480801737505,9334.872909199994,9098.3896484375
2010-09-09,9071.8677734375,9101.660901988636,9100.440216991537,107.330078125,58.6780890421488,52.67098116862259,56.87476429929284,-80.30679203187356,-41.32191095785121,3218297814.9720373,20.144954465780412,2.1547139788926515,2298700000.0,2.9235297143171136e-05,8806.447431730021,9337.288115144978,9239.169921875
2010-09-10,9096.67880859375,9132.079474431817,9125.66379969762,89.91015625,86.03694305955943,57.96728323122825,58.5440264622185,-63.625593690609094,-13.963056940440561,3276504128.7475476,77.41443126174936,2.7595229418981204,2468500000.0,0.00015664080955198414,8819.966638276237,9373.390978911262,9321.8203125
2010-09-13,9113.93486328125,9173.014293323864,9161.328620207143,497.7607421875,88.37916470215224,60.648737116409464,56.268535783107566,-43.238007205964095,-11.62083529784777,3181156718.077095,123.72808500858757,1.8860601982614287,2577200000.0,0.00022809626394883534,8806.448090551332,9421.42163601117,9299.3095703125
2010-09-14,9161.45986328125,9206.718785511364,9186.416065680844,372.2900390625,84.59234751124085,68.80812804168882,72.1311490319987,-28.567814810377968,-15.407652488759144,3198142688.5913963,79.09045533615723,5.38584306024998,2459700000.0,0.000150466966060448,8905.241106128,9417.6786204345,9509.5
2010-09-16,9219.70791015625,9269.998810369318,9245.158599193417,446.66015625,83.17445474135707,74.81962976441245,74.66165985548497,0.018812537993653677,-16.82554525864294,3116075985.0569263,178.88108932058898,6.524915361851331,2601900000.0,0.00031431808107990094,8939.44985290922,9499.965967403281,9626.08984375
2010-09-17,9276.03291015625,9343.88643465909,9314.41882547643,511.9599609375,97.3375018528434,79.12847913730306,74.24222045504601,31.716142725030295,-2.662498147156604,3191456739.3346076,162.66996972094037,6.2149393535673445,2724800000.0,0.000377377847819488,8926.647692338951,9625.418127973548,9602.1103515625
2010-09-21,9324.83095703125,9403.1732421875,9366.726375673898,300.7900390625,85.54532400746842,81.12277018544277,71.50826254188087,54.27590183980283,-14.454675992531568,3121173769.9297132,124.67941088247761,5.354109224076755,2615300000.0,0.00029735594758655785,8944.580255616529,9705.081658445972,9566.3203125
2010-09-22,9351.33095703125,9447.080397727274,9403.016182369553,340.3203125,80.48036219956633,79.20396578053798,63.47911869134925,68.47735214023851,-19.519637800433678,3066315103.9920425,80.15228660317926,2.8490578874470947,2506400000.0,0.00022990241331058816,8945.267736232112,9757.394177830389,9471.669921875
2010-09-24,9375.89794921875,9468.960209517045,9415.498680461451,447.0703125,67.08555665656411,77.56476780664069,62.25491724377136,71.27301734411049,-32.91444334343589,3007623173.0942082,40.14551596040346,2.6627999336115327,2359800000.0,0.0001021469870672283,8973.42728204792,9778.36861638958,9603.1396484375
2010-09-27,9433.751953125,9510.276882102273,9449.61522009346,504.75,84.06004828002413,81.53697920529248,81.02419512787776,83.13873872712611,-15.93995171997586,3096083059.6100883,60.91831294267184,6.410700353525899,2482300000.0,0.0001795549598443587,9087.506951174426,9779.996955075574,9495.759765625
2010-09-28,9473.48896484375,9521.551029829545,9458.00513746283,256.58984375,63.550658326048946,82.02423613368249,70.56799858467916,82.92187749257027,-36.44934167395105,3056237479.898229,15.413324326006373,4.367477460758584,2384800000.0,2.3508551985332946e-05,9208.686551076973,9738.291378610525,9559.3798828125
2010-09-29,9505.5099609375,9537.167560369318,9476.436909344588,237.5595703125,67.52303098236334,80.17284492596289,68.01298228998542,86.88210236942905,-32.476969017636655,3077401268.083181,33.000248078133126,3.4657871177296897,2519500000.0,5.667231121357713e-05,9288.697424560873,9722.322497314126,9369.349609375
2010-09-30,9510.262890625,9512.4111328125,9456.966491168298,70.0400390625,24.922062455120233,73.82713470125968,52.385503666235344,73.83562309708577,-75.07793754487976,2931601268.083181,-81.87829597526587,0.50987141225267,2373700000.0,-0.0001481697013748257,9308.18266812556,9712.343113124438,9404.23046875
2010-10-01,9520.75498046875,9493.13251065341,9447.37812345588,-105.26953125,13.196298650844104,66.68752981522,55.20141132682732,65.55510962192056,-86.8037013491559,2901631870.589692,-142.96802094518657,1.1282654657766618,2536900000.0,-0.00012238999108557313,9356.156350512749,9685.35361042475,9381.0595703125
2010-10-04,9507.9109375,9467.733345170454,9435.320204702537,-245.0302734375,6.4923359468814015,59.019317935772435,42.183152081533,56.47207030452046,-93.5076640531186,2788378472.4743776,-102.50293991622918,-1.3506538691571586,2375700000.0,-0.00013341665484810995,9323.01073620859,9692.811138791412,9518.759765625
